SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-03-22,5,22854,A,24540,21500,1262,6417,0,22841,0,316,3296,1504,992,1002,-289,0,998,1397,997,991,-481
2026-03-22,6,22272,A,24304,20961,1300,6417,0,22841,0,572,3386,1503,992,1002,-347,0,997,1397,997,990,-513
2026-03-22,7,21774,A,24062,20473,1219,6417,0,22841,0,827,3442,1503,992,1002,-347,0,997,1397,997,990,-514
2026-03-22,8,21492,A,23948,20304,1186,6417,0,22841,0,1005,3528,1504,992,1003,-337,0,998,1397,997,991,-514
2026-03-22,9,21188,A,23824,19996,1163,6417,0,22841,0,1223,3543,1503,992,1003,-299,0,997,1397,997,990,-514
2026-03-22,10,20926,A,23601,19697,1252,6417,0,22841,0,1210,3217,1504,992,1002,-351,0,997,1397,997,990,-514
2026-03-22,11,20939,A,23611,19686,1176,6417,0,22841,0,1207,2893,1504,992,1003,-351,0,997,1397,997,991,-514
2026-03-22,12,20769,A,23451,19432,1231,6417,0,22841,0,1211,2681,1504,992,1003,-351,-6,997,1397,997,991,-514
2026-03-22,13,21408,A,23649,19913,1170,6417,41,22841,0,717,2679,1504,992,1003,-410,0,997,1397,997,991,-514
2026-03-22,14,21727,A,23866,20103,1144,6417,651,22841,0,594,2721,1503,992,1003,-431,0,997,1397,997,991,-514
2026-03-22,15,22092,A,24030,20421,991,6417,1667,22841,0,336,2651,1503,992,1003,-451,-37,997,1397,997,990,-514
2026-03-22,16,22097,A,24068,20325,957,6417,2817,22841,0,324,2484,1503,992,1002,-451,-82,997,1397,997,991,-514
2026-03-22,17,22485,A,24303,20587,877,6417,4058,22841,0,261,2341,1503,992,1003,-438,-5,997,1397,996,991,-514
2026-03-22,18,22487,A,24100,20388,855,6417,5139,22841,0,19,2256,1504,992,1004,-451,-29,997,1397,996,991,-514
2026-03-22,19,22297,A,23926,20228,855,6417,6365,22841,0,12,2092,1503,992,1003,-452,-51,1015,1397,997,991,-514
2026-03-22,20,21659,A,23752,19543,892,6417,7518,22841,0,337,2077,1503,992,1002,-451,-191,1017,1397,996,990,-514
2026-03-22,21,21215,A,23610,19059,876,6417,8748,22841,0,605,2086,1504,992,1002,-452,-224,1017,1397,996,991,-514
2026-03-22,22,20778,A,23247,18630,921,6417,9280,22841,0,651,2354,1505,992,1002,-451,-253,1016,1397,995,990,-514
2026-03-22,23,20812,A,23269,18713,899,6417,9308,22841,0,608,2472,1506,992,1002,-452,-322,1017,1397,996,991,-475
2026-03-22,24,20649,A,23334,18572,933,6417,9760,22841,0,739,2434,1506,992,1002,-451,-383,1016,1397,996,990,-512
2026-03-22,25,20998,A,23668,18983,832,6417,9807,22841,0,762,2568,1507,992,1003,-451,-328,1016,1397,996,991,-529
2026-03-22,26,21487,A,23837,19529,860,6417,9436,22841,0,527,2675,1506,992,1003,-452,-285,1016,1397,996,991,-486
2026-03-22,27,21927,A,24283,20090,862,6417,8734,22841,0,630,2813,1506,992,1003,-452,-161,1016,1397,996,991,-513
2026-03-22,28,22451,A,24739,20665,927,6417,7819,22841,0,605,3232,1506,992,1003,-451,-118,1016,1397,996,990,-514
2026-03-22,29,23302,A,24950,21595,845,6417,6722,22841,0,74,3419,1502,992,1004,-451,-9,998,1397,996,991,-514
2026-03-22,30,24215,A,25666,22574,918,6417,5382,22841,0,11,3320,1502,992,1003,-376,0,996,1397,997,991,-464
2026-03-22,31,25501,A,26903,23910,1024,6417,4090,22841,0,10,3329,1502,992,1003,-285,0,996,1397,996,991,-507
2026-03-22,32,26983,A,28407,25343,1168,6417,3041,22841,0,9,3249,1502,992,1003,-302,0,997,1397,997,989,-513
2026-03-22,33,28703,A,30150,26944,1067,6417,2166,22841,0,13,3460,1502,992,1003,-258,-62,997,1397,997,852,-514
2026-03-22,34,30526,A,32085,28537,1069,6417,1432,22841,0,11,3423,1503,992,1002,-219,-215,997,1397,997,839,-514
2026-03-22,35,31934,A,33740,29638,1032,6417,716,22841,0,8,2824,1503,992,1003,-365,-366,997,1397,997,887,-467
2026-03-22,36,32808,A,34876,30250,1069,6417,259,22841,0,7,2440,1503,992,1002,-450,-504,997,1397,997,894,-507
2026-03-22,37,33433,A,35533,30733,1047,6417,18,22841,0,7,2366,1503,992,1003,-450,-529,997,1397,997,980,-514
2026-03-22,38,33692,A,35795,30905,1092,6417,0,22841,0,9,2121,1503,992,1003,-450,-530,997,1397,997,988,-514
2026-03-22,39,33358,A,35462,30618,1052,6417,0,22841,0,10,1948,1503,992,1003,-451,-529,997,1397,997,988,-514
2026-03-22,40,32586,A,34695,29806,1106,6417,0,22841,0,15,1410,1502,992,1003,-451,-529,997,1397,997,988,-514
2026-03-22,41,31814,A,33924,29086,1024,6417,0,22841,0,16,1039,1502,992,1001,-451,-529,997,1397,997,991,-514
2026-03-22,42,30918,A,33028,28173,1002,6417,0,22841,0,15,873,1502,992,1000,-451,-530,997,1397,997,991,-514
2026-03-22,43,29847,A,31951,27175,921,6417,0,22841,0,9,785,1503,992,969,-451,-530,997,1397,997,991,-514
2026-03-22,44,28553,A,30658,26077,941,6417,0,22841,0,9,779,1502,992,967,-451,-531,997,1397,997,991,-514
2026-03-22,45,26906,A,29011,24531,922,6417,0,22841,0,9,964,1502,992,984,-451,-531,997,1397,997,991,-514
2026-03-22,46,25180,A,27282,22943,957,6417,0,22841,0,9,839,1502,992,986,-451,-528,997,1397,998,985,-514
2026-03-22,47,24106,A,26207,21982,878,6417,0,22841,0,9,956,1502,992,884,-451,-527,997,1397,997,548,-514
2026-03-22,48,23615,A,25663,21506,875,6417,0,22846,0,9,774,1502,992,877,-451,-474,998,1397,997,510,-514
2026-03-23,1,23712,A,25809,21563,824,6417,0,22846,0,9,829,1502,992,837,-451,-523,998,1397,997,773,-514
2026-03-23,2,24487,A,26541,22382,829,6417,0,22846,0,9,1049,1502,992,834,-451,-480,998,1397,997,798,-514
2026-03-23,3,24577,A,26612,22483,792,6417,0,22846,0,10,883,1502,992,960,-451,-461,997,1397,997,827,-513
2026-03-23,4,24118,A,26149,22062,740,6417,0,22846,0,10,719,1502,992,970,-451,-438,997,1397,997,823,-532
2026-03-23,5,23390,A,25484,21342,618,6417,0,22846,0,10,776,1503,992,718,-451,-519,997,1397,997,346,-514
2026-03-23,6,22957,A,24970,20935,620,6417,0,22846,0,10,445,1502,992,699,-451,-438,997,1397,997,291,-514
2026-03-23,7,22505,A,24957,20502,604,6417,0,22846,0,107,414,1502,992,473,-451,-474,922,1397,997,-306,-514
2026-03-23,8,22370,A,24780,20357,555,6417,0,22846,0,127,195,1502,992,446,-451,-350,914,1397,997,-368,-514
2026-03-23,9,22156,A,25431,20157,499,6417,0,22846,0,130,301,1504,992,-635,-451,-200,291,1397,997,-745,-514
2026-03-23,10,22396,A,25737,20277,486,6417,0,22846,0,131,246,1498,991,-807,-451,-53,221,1397,997,-785,-514
2026-03-23,11,22800,A,27186,20646,429,6417,0,22846,0,31,152,962,936,-999,-417,0,-759,1397,944,-1066,-514
2026-03-23,12,23767,A,28211,21561,381,6417,0,22846,0,10,295,902,926,-1013,-361,0,-854,1397,934,-1092,-514
2026-03-23,13,25941,A,29804,23531,346,6417,47,22846,0,13,360,426,601,-716,-443,-19,-491,1397,559,-1067,-514
2026-03-23,14,27418,A,31232,24883,327,6417,406,22846,0,16,460,393,577,-668,-452,-153,-423,1397,533,-966,-536
2026-03-23,15,30356,A,32249,27476,292,6417,1109,22846,0,21,-117,1394,933,504,-452,-306,807,1397,933,576,-514
2026-03-23,16,31300,A,33260,28295,267,6417,1946,22846,0,21,49,1505,967,621,-452,-373,944,1397,968,805,-514
2026-03-23,17,31792,A,33685,28751,257,6417,3124,22846,0,14,77,1505,990,679,-452,-313,993,1397,995,971,-514
2026-03-23,18,31402,A,33302,28300,259,6417,4255,22846,0,12,-155,1505,992,682,-452,-322,997,1397,998,986,-514
2026-03-23,19,31278,A,33126,28204,302,6417,5326,22846,0,11,143,1505,992,682,-451,-272,1015,1397,997,987,-514
2026-03-23,20,30411,A,32082,27413,371,6417,6492,22846,0,10,338,1505,991,684,-426,-121,1016,1397,997,986,-514
2026-03-23,21,29387,A,30796,26526,468,6417,7360,22846,0,10,983,1504,991,993,-290,-6,1016,1397,997,986,-503
2026-03-23,22,27528,A,28691,25633,625,6417,7993,22846,0,33,1779,1504,992,1001,-140,0,1016,1397,998,991,-390
2026-03-23,23,27081,A,28593,24866,851,6417,8753,22846,0,369,2296,1504,992,912,-92,0,1016,1397,998,991,-451
2026-03-23,24,27003,A,28427,24541,1085,6417,8536,22846,0,372,2946,1504,992,903,-15,0,1016,1397,998,991,-437
2026-03-23,25,26970,A,28318,24775,1370,6417,8086,22846,0,425,3406,1504,992,950,-3,0,1016,1397,998,991,-320
2026-03-23,26,26840,A,28558,24825,1599,6417,8022,22846,0,636,3799,1504,992,953,-79,0,1016,1373,998,991,-403
2026-03-23,27,27195,A,28840,25189,1724,6417,7485,22846,0,695,4360,1504,992,862,-9,0,968,1002,997,982,-341
2026-03-23,28,27446,A,29204,25305,1902,6417,6288,22846,0,861,4503,1504,992,855,0,0,964,924,997,972,-297
2026-03-23,29,27794,A,29430,25624,2020,6417,5402,22846,0,869,4933,1505,992,731,19,0,688,553,997,428,-167
2026-03-23,30,28080,A,29798,26030,2189,6417,4425,22846,0,1002,4832,1505,992,682,-54,0,667,521,998,322,-62
2026-03-23,31,28146,A,30643,26245,2377,6417,3908,22846,0,465,4946,1507,992,-489,-13,0,219,893,998,-930,22
2026-03-23,32,29482,A,32090,27528,2459,6417,3147,22846,0,325,5023,1507,992,-598,64,0,185,970,998,-1085,152
2026-03-23,33,30791,A,33792,28604,2433,6417,2296,22846,0,329,4915,1507,992,-984,161,0,150,1341,997,-1088,196
2026-03-23,34,32036,A,35064,29778,2457,6417,1443,22846,0,326,4547,1498,990,-1014,42,0,143,1397,994,-1088,196
2026-03-23,35,33223,A,36745,30838,2493,6417,721,22846,0,310,4351,642,839,-1014,0,0,-507,1397,797,-1091,196
2026-03-23,36,34393,A,37965,32012,2634,6417,191,22846,0,307,4950,553,819,-1014,0,0,-559,1397,768,-1092,196
2026-03-23,37,35606,A,39420,33254,2780,6417,7,22846,0,320,4965,572,441,-975,45,0,-791,1443,105,-1128,203
2026-03-23,38,34997,A,38708,32706,2907,6417,0,22846,0,307,4828,564,404,-937,80,0,-775,1393,48,-1092,196
2026-03-23,39,35324,A,38615,33156,3055,6417,0,22846,0,321,4695,1206,871,-1011,2,0,-271,1350,156,-1088,196
2026-03-23,40,33855,A,37138,31893,3271,6417,0,22846,0,320,4853,1256,905,-1014,36,0,-260,1315,185,-1089,196
2026-03-23,41,32688,A,36694,30887,3359,6417,0,22846,0,319,4862,1423,957,-1014,0,0,-982,942,916,-1091,196
2026-03-23,42,31241,A,35289,29508,3565,6417,0,22846,0,320,4878,1427,961,-1014,2,0,-1022,866,961,-1092,196
2026-03-23,43,29647,A,33692,28075,3662,6417,0,22846,0,316,5226,942,943,-1014,100,0,-1022,492,922,-1093,196
2026-03-23,44,27986,A,31947,26542,3870,6417,0,22846,0,229,5293,900,929,-1014,249,68,-1022,416,907,-1096,196
2026-03-23,45,25885,A,29775,24580,3934,6417,0,22846,0,162,5306,450,458,-1013,237,153,-1022,42,476,-1093,196
2026-03-23,46,24332,A,28265,23143,4029,6417,0,22846,0,164,5440,424,422,-1020,221,153,-1022,-34,446,-1093,196
2026-03-23,47,23248,A,27298,22038,4116,6417,0,22846,0,166,5184,728,259,-1015,149,153,-764,-412,331,-1093,196
2026-03-23,48,22491,A,26617,21392,4268,6417,0,22851,0,175,5297,751,250,-1015,18,153,-754,-489,324,-1093,196
2026-03-24,1,22459,A,27411,21374,4318,6417,0,22851,0,616,5384,836,333,-1014,5,153,-755,-874,348,-1093,196
2026-03-24,2,22910,A,28233,21811,4452,6417,0,22851,0,916,5575,842,341,-1015,70,153,-755,-944,352,-1093,196
2026-03-24,3,22480,A,28350,21474,4439,6417,0,22851,0,1200,5454,793,419,-1015,4,153,-755,-1207,425,-1093,196
2026-03-24,4,21776,A,27824,20771,4543,6417,0,22851,0,1347,5578,792,423,-1014,0,153,-755,-1239,437,-1093,196
2026-03-24,5,21259,A,27582,20322,4568,6417,0,22851,0,1621,5578,883,373,-1014,0,153,-755,-1240,701,-1093,196
2026-03-24,6,21035,A,27363,20126,4631,6417,0,22851,0,1628,5567,887,369,-1014,58,153,-755,-1240,714,-1091,191
2026-03-24,7,20481,A,26705,19606,4434,6417,0,22851,0,1631,5360,707,344,-984,5,153,-755,-1240,598,-1014,84
2026-03-24,8,19526,A,25765,18745,4463,6417,0,22851,0,1625,5231,687,334,-982,0,153,-755,-1240,581,-1001,-36
2026-03-24,9,19186,A,25128,18452,4428,6417,0,22851,0,1590,5430,353,8,-1013,0,153,-755,-1240,214,-744,37
2026-03-24,10,19298,A,25173,18487,4483,6417,0,22851,0,1513,5505,324,-40,-1014,0,153,-756,-1240,180,-708,-4
2026-03-24,11,19794,A,25219,18947,4332,6417,0,22851,0,363,5404,40,-964,-1014,13,119,-1012,-1240,-174,-41,-17
2026-03-24,12,20492,A,25748,19607,4396,6417,0,22851,0,15,5139,22,-1027,-1014,-15,-23,-1022,-1208,-189,14,-143
2026-03-24,13,23025,A,28060,21922,4248,6417,14,22851,0,13,4801,48,-1027,-1014,-144,-173,-1022,-818,27,444,-224
2026-03-24,14,24927,A,30208,23718,4292,6417,281,22851,0,15,5179,68,-967,-996,-295,-324,-990,-739,57,481,-355
2026-03-24,15,27710,A,30275,26200,4223,6417,715,22851,0,15,4337,940,284,-185,-430,-474,-16,-355,595,829,-490
2026-03-24,16,28535,A,31081,26849,4286,6417,1137,22851,0,18,4138,1011,410,-134,-451,-528,62,-301,638,857,-514
2026-03-24,17,29596,A,31853,27720,4245,6417,1667,22851,0,22,4043,1428,936,429,-450,-462,718,-209,922,981,-514
2026-03-24,18,29482,A,31906,27613,4406,6417,2245,22851,0,278,3969,1457,972,494,-450,-396,756,-186,941,990,-514
2026-03-24,19,29866,A,32144,27980,4463,6417,2700,22851,0,292,3920,1500,990,979,-451,-396,1007,-25,993,990,-514
2026-03-24,20,29775,A,32036,27870,4590,6417,3001,22851,0,300,3741,1503,992,1003,-451,-396,1017,18,997,990,-514
2026-03-24,21,29526,A,32372,27665,4629,6417,3246,22851,0,885,3861,1503,992,1003,-451,-396,1016,301,997,990,-514
2026-03-24,22,29483,A,32526,27627,4687,6417,3430,22851,0,1139,3976,1502,992,1003,-451,-339,1016,342,997,990,-514
2026-03-24,23,29455,A,32439,27636,4666,6417,3313,22851,0,1230,3928,1503,992,1002,-451,-189,1016,427,997,990,-514
2026-03-24,24,29616,A,32087,27698,4764,6417,3214,22851,0,863,3737,1503,992,1003,-451,-43,1016,430,998,990,-514
2026-03-24,25,29498,A,32291,27500,4699,6417,3152,22851,0,1229,3897,1502,992,1002,-451,0,1016,347,997,767,-513
2026-03-24,26,29207,A,31943,27080,4725,6417,3053,22851,0,1171,3877,1503,992,1002,-451,0,1016,315,996,494,-514
2026-03-24,27,28969,A,31251,26862,4629,6417,3015,22851,0,718,3983,1503,992,1003,-451,0,1016,36,997,410,-513
2026-03-24,28,29144,A,31445,26915,4616,6417,3158,22851,0,764,3942,1503,992,1003,-451,0,1016,2,997,982,-486
2026-03-24,29,28908,A,30961,26661,4598,6417,3010,22851,0,523,3675,1503,992,1002,-451,0,997,-3,997,982,-476
2026-03-24,30,28903,A,30409,26652,4459,6417,2648,22851,0,32,3174,1503,992,1002,-376,0,997,20,998,982,-498
2026-03-24,31,29405,A,30814,27168,4420,6417,1993,22851,0,19,3254,1503,992,1002,-326,0,997,316,997,982,-464
2026-03-24,32,30430,A,31744,28208,4478,6417,1451,22851,0,19,3724,1503,992,1003,-268,0,997,382,997,982,-427
2026-03-24,33,31607,A,32877,29157,4414,6417,996,22851,0,12,3652,1503,992,973,-205,0,997,755,997,982,-453
2026-03-24,34,33183,A,34558,30671,4425,6417,754,22851,0,2,3556,1503,992,970,-342,-8,997,830,997,1263,-423
2026-03-24,35,34301,A,35880,31656,4421,6417,438,22851,0,0,3813,1503,992,879,-447,-124,997,1203,997,1303,-408
2026-03-24,36,35107,A,36719,32362,4404,6417,114,22851,0,0,3972,1498,991,878,-451,-225,997,1259,996,1233,-336
2026-03-24,37,35623,A,37081,32790,4279,6417,12,22851,0,0,3953,1095,969,993,-395,-114,858,1381,997,1034,-349
2026-03-24,38,35651,A,37244,32800,4282,6417,0,22851,0,0,3702,1072,968,998,-448,-112,853,1375,997,959,-433
2026-03-24,39,35526,A,37354,32477,4296,6417,0,22851,0,0,3614,1476,991,1002,-452,-263,972,1100,997,933,-513
2026-03-24,40,34631,A,36610,31675,4333,6417,0,22851,0,0,3634,1496,992,1004,-452,-413,977,1037,996,932,-514
2026-03-24,41,32803,A,34775,30234,4351,6417,0,22851,0,1,3595,1147,992,1003,-452,-405,836,663,997,985,-514
2026-03-24,42,31810,A,33768,29285,4444,6417,0,22851,0,0,3920,1120,992,1003,-452,-392,831,587,997,989,-514
2026-03-24,43,30188,A,32013,27809,4551,6417,0,22851,0,8,3996,1086,969,944,-452,-251,865,215,997,989,-514
2026-03-24,44,28402,A,30068,26274,4709,6417,0,22851,0,9,4102,1082,956,940,-445,-98,866,139,990,987,-514
2026-03-24,45,26511,A,28416,24570,4787,6417,0,22851,0,221,4285,989,519,794,-385,-1,665,-239,733,884,-459
2026-03-24,46,25161,A,27749,23476,4863,6417,0,22851,0,798,4276,975,488,742,-449,69,658,-316,708,868,-425
2026-03-24,47,23289,A,26741,21668,4793,6417,0,22851,0,1347,4238,511,419,106,-452,85,432,-698,416,569,-355
2026-03-24,48,22960,A,26582,21412,4836,6417,0,22926,0,1592,4549,480,412,102,-379,-63,425,-777,400,548,-211
2026-03-25,1,23444,A,26909,21912,4760,6417,0,22926,0,1203,4961,573,321,167,-229,-198,720,-1166,495,558,-69
2026-03-25,2,23853,A,27170,22217,4721,6417,0,22926,0,1026,5086,575,309,172,-129,-346,731,-1216,492,558,68
2026-03-25,3,23120,A,26521,21502,4600,6417,0,22926,0,1119,4674,125,109,319,-49,-396,612,-1237,181,514,166
2026-03-25,4,22859,A,26533,21276,4595,6417,0,22926,0,1280,4796,100,94,325,-159,-396,608,-1239,161,503,250
2026-03-25,5,22632,A,26361,20965,4462,6417,0,22926,0,1275,4645,402,45,291,-248,-367,542,-1239,160,237,235
2026-03-25,6,22055,A,25962,20441,4495,6417,0,22926,0,1524,4783,422,42,290,-283,-261,540,-1239,156,215,202
2026-03-25,7,21671,A,25697,20163,4594,6417,0,22926,0,1522,4811,212,62,326,-301,-363,470,-1240,27,90,250
2026-03-25,8,21073,A,25136,19651,4659,6417,0,22926,0,1536,5109,192,59,328,-291,-396,466,-1240,19,82,216
2026-03-25,9,20798,A,25281,19466,4522,6417,0,22926,0,1498,5665,-402,-144,163,-204,-396,147,-1239,26,161,250
2026-03-25,10,20791,A,24907,19392,4579,6417,0,22926,0,1229,5423,-452,-145,156,-55,-396,135,-1239,39,170,223
2026-03-25,11,21610,A,25472,20112,4300,6417,0,22926,0,1088,5210,20,344,-452,37,-378,-105,-1239,453,260,84
2026-03-25,12,22361,A,26445,20832,4332,6417,0,22926,0,1343,5322,48,385,-493,-33,-247,-111,-1239,492,284,-18
2026-03-25,13,24919,A,28397,23240,4224,6417,81,22926,0,1157,5368,738,632,339,-177,-157,355,-1239,918,921,-148
2026-03-25,14,26923,A,29583,25107,4350,6417,542,22926,0,176,5316,792,652,380,-328,-24,383,-1239,941,967,-293
2026-03-25,15,28759,A,31493,26696,4304,6417,1357,22926,0,12,5318,943,773,293,-444,0,967,-1239,805,989,-439
2026-03-25,16,29301,A,32149,27131,4574,6417,2423,22926,0,8,5292,963,787,283,-452,-35,997,-1239,802,990,-514
2026-03-25,17,29197,A,32087,27042,4588,6417,3613,22926,0,11,5250,1467,979,213,-451,-75,895,-1239,984,990,-514
2026-03-25,18,28683,A,31602,26521,4840,6417,4635,22926,0,14,4862,1493,985,210,-451,-101,886,-1239,987,990,-514
2026-03-25,19,28110,A,30879,25983,4983,6417,6038,22926,0,12,5079,719,717,350,-398,-7,346,-1239,662,977,-513
2026-03-25,20,27260,A,30047,25185,5065,6417,7299,22926,0,12,4776,663,703,350,-431,-25,321,-1239,646,958,-480
2026-03-25,21,26257,A,29155,24096,5074,6417,8323,22926,0,252,5040,438,862,667,-307,-164,448,-1239,774,277,-336
2026-03-25,22,25372,A,28523,23313,5207,6417,9371,22926,0,608,4914,425,860,681,-231,-283,452,-1239,778,229,-190
2026-03-25,23,25074,A,28353,23015,5167,6417,9913,22926,0,881,5364,625,366,990,-150,-176,289,-1239,607,198,-233
2026-03-25,24,24805,A,28199,22741,5198,6417,10028,22926,0,1165,5450,636,330,1003,-139,-36,295,-1239,601,120,-215
2026-03-25,25,24934,A,28542,22919,5166,6417,10250,22926,0,1373,5435,438,294,1002,-291,68,970,-1239,798,309,-105
2026-03-25,26,24821,A,28581,22919,5190,6417,10353,22926,0,1394,5257,430,299,1003,-427,191,1007,-1239,806,411,-100
2026-03-25,27,25075,A,28833,23162,5097,6417,9676,22926,0,1382,5257,601,568,1002,-437,202,928,-1239,610,411,-100
2026-03-25,28,25144,A,28772,23054,5082,6417,9445,22926,0,1402,5219,613,578,1003,-311,203,925,-1215,589,388,-100
2026-03-25,29,25257,A,28334,23171,4919,6417,8647,22926,0,1309,5329,476,238,998,-162,190,753,-906,278,209,-100
2026-03-25,30,25895,A,28066,23775,4797,6417,7810,22926,0,610,5436,487,236,871,-24,77,747,-837,278,203,-100
2026-03-25,31,26357,A,27765,24090,4829,6417,7250,22926,0,158,4883,1430,946,-96,0,0,871,-452,953,223,-102
2026-03-25,32,27517,A,28792,25250,4810,6417,5753,22926,0,76,4755,1506,992,-122,-25,0,875,-375,996,263,-77
2026-03-25,33,29428,A,31076,27088,4629,6417,4450,22926,0,73,4848,1506,992,-959,-16,0,992,3,996,1211,49
2026-03-25,34,31065,A,32716,28650,4384,6417,3280,22926,0,15,4320,1506,992,-883,-116,-37,996,79,995,1288,35
2026-03-25,35,32902,A,33613,30360,4100,6417,1949,22926,0,14,4211,1505,992,204,-30,0,996,452,996,1384,-67
2026-03-25,36,34715,A,35708,32099,3912,6417,771,22926,0,7,3830,1505,992,215,-113,-55,996,527,996,1391,-218
2026-03-25,37,35961,A,37307,33223,3698,6417,95,22926,0,6,3518,1504,992,-102,-265,-3,997,901,996,1371,-370
2026-03-25,38,36785,A,38398,33888,3477,6417,0,22926,0,4,3488,1504,992,-104,-342,-65,997,977,996,1370,-498
2026-03-25,39,37244,A,39022,34153,3238,6417,0,22926,0,5,2929,1503,992,615,-442,-217,997,1350,996,1418,-514
2026-03-25,40,36721,A,38657,33802,3064,6417,0,22926,0,4,3177,1503,992,736,-450,-368,997,1397,996,1424,-514
2026-03-25,41,35851,A,37921,32996,2833,6417,0,22926,0,1,2971,1503,992,962,-450,-505,997,1397,996,1423,-514
2026-03-25,42,34856,A,36953,32027,2824,6417,0,22926,0,3,2832,1503,992,963,-450,-531,997,1397,996,1422,-513
2026-03-25,43,33255,A,35350,30423,2689,6417,0,22926,0,0,2534,1504,992,362,-450,-531,997,1397,997,1360,-514
2026-03-25,44,31719,A,33814,29117,2604,6417,0,22926,0,0,2466,1503,992,329,-450,-531,997,1367,996,1355,-514
2026-03-25,45,29982,A,32079,27598,2414,6417,0,22926,0,2,2489,1503,992,194,-450,-531,996,994,996,1335,-514
2026-03-25,46,28513,A,30619,26197,2358,6417,0,22926,0,11,2316,1504,992,188,-450,-531,996,918,996,1335,-514
2026-03-25,47,26585,A,29271,24321,2269,6417,0,22926,0,496,2361,1505,992,-97,-450,-530,839,544,996,1415,-513
2026-03-25,48,26020,A,29130,23757,2259,6417,0,22931,0,911,2637,1505,992,-104,-450,-531,833,491,997,1420,-514
2026-03-26,1,26522,A,29780,24155,2134,6417,0,22931,0,1163,2234,1505,992,690,-450,-531,788,400,997,1420,-514
2026-03-26,2,27050,A,30312,24778,2145,6417,0,22931,0,1167,2431,1505,992,843,-451,-531,786,411,997,1420,-513
2026-03-26,3,26988,A,30165,24707,2066,6417,0,22931,0,1082,2530,1505,992,995,-451,-530,665,690,997,1420,-514
2026-03-26,4,26518,A,29514,24181,2060,6417,0,22931,0,900,2346,1505,992,1001,-452,-530,661,703,997,1420,-514
2026-03-26,5,25867,A,28842,23633,1943,6417,0,22931,0,879,2577,1505,992,999,-451,-531,618,432,997,1421,-514
2026-03-26,6,25501,A,28603,23287,1939,6417,0,22931,0,1006,2407,1505,992,999,-452,-530,616,414,997,1428,-514
2026-03-26,7,24948,A,28108,22866,1800,6417,0,22931,0,1063,2509,1506,992,904,-452,-531,414,611,997,1423,-514
2026-03-26,8,24267,A,27439,22162,1807,6417,0,22931,0,1077,2291,1504,991,891,-451,-530,406,626,997,1420,-514
2026-03-26,9,24236,A,26990,22172,1671,6417,0,22931,0,657,2515,1345,972,248,-452,-531,222,513,991,1421,-514
2026-03-26,10,24410,A,26499,22257,1663,6417,0,22931,0,14,2151,1333,968,209,-451,-511,203,529,991,1420,-513
2026-03-26,11,24729,A,27800,22496,1578,6417,0,22931,0,12,2270,1274,874,-695,-391,-379,-480,902,988,1381,-514
2026-03-26,12,25287,A,28375,23001,1489,6417,0,22931,0,11,2021,1268,863,-764,-442,-267,-490,977,986,1377,-514
2026-03-26,13,27957,A,29793,25415,1484,6417,169,22931,0,15,1987,1035,688,347,-371,-336,425,1351,908,1377,-514
2026-03-26,14,29207,A,31259,26435,1430,6417,1152,22931,0,10,1708,1027,681,396,-444,-484,486,1397,906,1378,-514
